model,dataset,tokens,token_offset,key_bits,value_bits,m_over_d,m,n_seeds,kv_bytes,key_bytes,value_bytes,qjl_bytes,shared_projection_bytes,fp16_perplexity,seed_perplexities,perplexity_mean,perplexity_sd,perplexity_ci95_low,perplexity_ci95_high,ppl_delta_fp_mean,ppl_delta_fp_sd,ppl_delta_fp_ci95_low,ppl_delta_fp_ci95_high,attention_logit_rmse_mean,attention_logit_rmse_sd,attention_logit_rmse_ci95_low,attention_logit_rmse_ci95_high,qjl_residual_rmse_mean,qjl_residual_rmse_sd,qjl_residual_rmse_ci95_low,qjl_residual_rmse_ci95_high,attention_kl_fp_to_quantized_mean,attention_kl_fp_to_quantized_sd,attention_kl_fp_to_quantized_ci95_low,attention_kl_fp_to_quantized_ci95_high,residual_norm_mean_mean,residual_norm_mean_sd,residual_norm_mean_ci95_low,residual_norm_mean_ci95_high,residual_norm_std_mean,residual_norm_std_sd,residual_norm_std_ci95_low,residual_norm_std_ci95_high,key_norm_mean_mean,key_norm_mean_sd,key_norm_mean_ci95_low,key_norm_mean_ci95_high,runtime_s_mean,runtime_s_sd,runtime_s_ci95_low,runtime_s_ci95_high
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,1.0,64,5,60,32,28,12,2359296,30.927341318986464,"[87.41816730828832, 78.97573275807781, 81.641993024771, 95.26291782298092, 95.26291782298092]",87.71234574741979,7.538010463534884,78.35266953676526,97.07202195807432,56.78500442843333,7.538010463534884,47.4253282177788,66.14468063908787,1.4176543743867014,0.016799872025394316,1.3967945781183386,1.4385141706550642,1.417654370702803,0.01679987354420308,1.3967945725485902,1.438514168857016,0.528689113232152,0.012216484877041014,0.5135203437757294,0.5438578826885745,5.543799597024917,0.01950188799404299,5.519584804805712,5.568014389244123,0.7982215819880366,0.006734747950970217,0.7898592879203403,0.8065838760557329,16.3714539769623,0.05997367518678837,16.2969868236429,16.4459211302817,1.0012299748006626,0.008726470490576678,0.990394630561126,1.0120653190401991
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,1.5,96,5,64,36,28,16,3538944,30.927341318986464,"[55.51213039244272, 56.88408637782515, 62.10995300937982, 58.06269862785229, 62.84208548133934]",59.08219077776786,3.2373025292971755,55.06254877584557,63.101832779690156,28.1548494587814,3.2373025292971755,24.13520745685911,32.17449146070369,1.1625488403563697,0.010989054867899228,1.1489041265526134,1.176193554160126,1.162548847372333,0.010989057180573173,1.148904130697013,1.1761935640476533,0.35748724945329335,0.0028457167214331097,0.3539538254512034,0.3610206734553833,5.547216891331805,0.021110449590779286,5.5210048060890395,5.573428976574571,0.8068705965040459,0.0029157910507805066,0.803250163730007,0.8104910292780848,16.382405781414775,0.06067104251321969,16.30707273219262,16.45773883063693,1.0174416085996199,0.004088952548917452,1.0123645034292654,1.0225187137699743
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,2.0,128,5,68,40,28,20,4718592,30.927341318986464,"[51.39048944047805, 47.15856396830611, 46.60915005647103, 50.05317485921781, 49.71218131735948]",48.984711928366494,2.0271100588980766,46.46772234783604,51.50170150889695,18.057370609380033,2.0271100588980766,15.54038102884958,20.574360189910486,1.0072802885952923,0.013333804936018087,0.990724183047167,1.0238363941434176,1.0072802951973345,0.013333811284676214,0.9907241817663089,1.02383640862836,0.27106931351332203,0.004741408547531959,0.265182077219076,0.27695654980756806,5.550850132273303,0.014507745941995108,5.532836386442041,5.568863878104565,0.8101283458578917,0.0021749902807267074,0.8074277387298703,0.8128289529859132,16.393542601333724,0.04089068466305668,16.342770110325702,16.444315092341746,1.0268287583981874,0.012941469128850079,1.0107598020970288,1.0428977146993461
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,3.0,192,5,76,48,28,28,7077888,30.927341318986464,"[40.69294303046845, 41.17261856600951, 42.47957777495547, 41.73939105336048, 43.82802432265571]",41.98251094948992,1.2279060849669146,40.457864170611174,43.50715772836867,11.05516963050346,1.2279060849669146,9.53052285162471,12.579816409382211,0.8155896058202617,0.010016302884177217,0.8031527231338743,0.8280264885066492,0.8155896069378489,0.010016304008443739,0.8031527228555002,0.8280264910201975,0.1774240913251156,0.0027832278212984564,0.1739682575406102,0.180879925109621,5.546386885394653,0.01641172308542933,5.526009039690986,5.56676473109832,0.8182598342912064,0.003268445789313018,0.8142015228245357,0.8223181457578771,16.385089343455103,0.04747009848715967,16.32614743117241,16.444031255737798,1.0228429165974375,0.010275494744300692,1.0100842047097074,1.0356016284851677
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,3,4.0,256,5,84,56,28,36,9437184,30.927341318986464,"[38.078447417777376, 37.08754689283638, 37.9670527218579, 35.806340977539655, 38.829477497577415]",37.55377310151774,1.1558969238678851,36.118537505516514,38.98900869751897,6.62643178253128,1.1558969238678851,5.19119618653005,8.06166737853251,0.7060675571517399,0.008066936940106897,0.6960511319774291,0.7160839823260506,0.7060675588746865,0.008066934659456798,0.6960511365321769,0.7160839812171962,0.1311833632763915,0.0017527443165025079,0.12900704376053407,0.1333596827922489,5.54158934743868,0.019614047064645892,5.517235291339435,5.565943403537925,0.817632362857047,0.0011166896993548986,0.816245809460193,0.819018916253901,16.36955289973153,0.05756740508735111,16.298073525364554,16.441032274098507,1.059423099597916,0.019989327772478638,1.0346030709545346,1.0842431282412972
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,0.0,0,5,56,20,36,0,0,30.927341318986464,"[49.51837188956857, 49.51837188956857, 49.51837188956857, 49.51837188956857, 49.51837188956857]",49.51837188956857,0.0,49.51837188956857,49.51837188956857,18.591030570582106,0.0,18.591030570582106,18.591030570582106,1.5900718317263656,0.0,1.5900718317263656,1.5900718317263656,1.5900718382456236,0.0,1.5900718382456236,1.5900718382456236,0.3265684263379727,0.0,0.3265684263379727,0.3265684263379727,5.594117274714841,0.0,5.594117274714841,5.594117274714841,0.8124869009997282,0.0,0.8124869009997282,0.8124869009997282,16.53286051750183,0.0,16.53286051750183,16.53286051750183,1.0087614749994827,0.030268877615036882,0.9711776993988556,1.0463452506001099
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,0.5,32,5,64,28,36,8,1179648,30.927341318986464,"[216.78503707457477, 209.29610089202527, 182.19510620545222, 208.0733423496165, 182.5513037582002]",199.78017805597378,16.23702138033652,179.61925316994513,219.94110294200243,168.8528367369873,16.23702138033652,148.69191185095866,189.01376162301597,1.9989021481325229,0.03156344440789887,1.959710955551929,2.0380933407131168,1.998902143537998,0.03156344399793105,1.9597109514664464,2.03809333560955,0.966522318435212,0.0235971917741478,0.9372225349505426,0.9958221019198813,5.518227326952749,0.047755855343192564,5.45893060066968,5.577524053235818,0.7924613851329518,0.010821098731620177,0.7790252164168906,0.8058975538490131,16.305797929896247,0.14039487944724524,16.131474662554446,16.48012119723805,1.0249794500006828,0.012966322894214859,1.008879633673851,1.0410792663275146
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,1.0,64,5,68,32,36,12,2359296,30.927341318986464,"[80.37625124290746, 69.28865955361954, 75.65411810210324, 82.28231911219243, 73.18340956555208]",76.15695151527495,5.281828424600477,69.59869531575924,82.71520771479067,45.22961019628848,5.281828424600477,38.671353996772766,51.7878663958042,1.4150253325079878,0.01351943040228712,1.3982387425012464,1.4318119225147292,1.4150253315766652,0.013519433723541025,1.3982387374460425,1.4318119257072879,0.5184650056866101,0.00735112949340406,0.5093373728485164,0.5275926385247038,5.536982893364297,0.02460997205630071,5.506425577065188,5.567540209663407,0.8012655479419563,0.004729547837803181,0.7953930386639736,0.8071380572199389,16.35732748442226,0.07123922369633238,16.26887230509854,16.44578266374598,1.024403574799362,0.04541628243466354,0.9680118119679864,1.0807953376307378
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,1.5,96,5,72,36,36,16,3538944,30.927341318986464,"[55.34973519767378, 51.290215346585704, 50.29817277977263, 51.290215346585704, 55.29570910611593]",52.70480955534675,2.423966081450057,49.69505813914316,55.71456097155034,21.777468236360285,2.423966081450057,18.767716820156696,24.787219652563873,1.158894968405366,0.012544424897963894,1.1433190076313933,1.1744709291793387,1.1588949697299136,0.012544424646729212,1.14331900926789,1.1744709301919372,0.35090611615709755,0.0037186059642421664,0.3462888570077923,0.3555233753064028,5.541129498846001,0.02021285900988546,5.516031919512657,5.566227078179344,0.8082131720768909,0.0035905373008718517,0.8037549311761906,0.8126714129775913,16.370453498098588,0.058287840436032703,16.29807958509612,16.442827411101057,1.0237947250017896,0.012369050164494147,1.0084365207205608,1.0391529292830184
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,2.0,128,5,76,40,36,20,4718592,30.927341318986464,"[48.51320056460971, 45.84175295940322, 47.99485175252902, 46.74590052102887, 48.94146538270724]",47.60743423605562,1.2854974510960775,46.01127833124691,49.20359014086432,16.68009291706915,1.2854974510960775,15.083937012260446,18.276248821877854,1.0064328798610302,0.009572308666497883,0.994547288810146,1.0183184709119146,1.006432882654998,0.009572310889716912,0.9945472888436226,1.0183184764663733,0.2685463517567971,0.0048397250080462716,0.2625370394530996,0.2745556640604946,5.545571081009176,0.015204944083370335,5.526691649346154,5.564450512672198,0.8122882005551623,0.003663961679577143,0.8077387912468331,0.8168376098634914,16.383767873048782,0.0434903995181662,16.329767409699578,16.437768336397987,1.036308458399435,0.008801831547118957,1.0253795410491233,1.0472373757497468
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,3.0,192,5,84,48,36,28,7077888,30.927341318986464,"[37.45150421083523, 38.26483200699776, 38.41459632502361, 39.28718709109304, 40.1011996370117]",38.70386385419227,1.0170598103415212,37.44101730367126,39.96671040471328,7.776522535205804,1.0170598103415212,6.513675984684789,9.039369085726818,0.8138168999407854,0.009028805066495128,0.8026061577429187,0.8250276421386522,0.8138168993405998,0.009028801656715152,0.8026061613765341,0.8250276373046654,0.17468173961970024,0.0028507684788160324,0.17114204303234026,0.1782214362070602,5.539773467762603,0.020629149725137803,5.514158995235344,5.565387940289862,0.8185854663141072,0.003289312821417723,0.8145012450049228,0.8226696876232916,16.36856090823809,0.060332187281164844,16.293648603358182,16.443473213118,1.0404002084003878,0.009738324318643757,1.0283084816910957,1.05249193510968
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,3,4,4.0,256,5,92,56,36,36,9437184,30.927341318986464,"[36.54823198418204, 35.01106178304578, 38.0412795852805, 37.160054292819765, 37.34194357466955]",36.820514243999526,1.1429894845941897,35.401305350653445,38.23972313734561,5.893172925013063,1.1429894845941897,4.473964031666982,7.312381818359144,0.7053785240174167,0.007906352029548576,0.6955614913452011,0.7151955566896324,0.705378525186744,0.007906351430081887,0.6955614932588645,0.7151955571146236,0.12950559941107512,0.0024211899510288002,0.12649929501606993,0.1325119038060803,5.540795815653271,0.02186085498335117,5.513651979050491,5.567939652256052,0.8210200025389592,0.000679377636458586,0.8201764437865838,0.8218635612913346,16.36943227946758,0.06487159970980935,16.288883549602026,16.449981009333136,1.043500633398071,0.02235298603832804,1.0157457353819277,1.0712555314142143
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,4,1,0.0,0,5,40,28,12,0,0,30.927341318986464,"[63.27314170816725, 63.27314170816725, 63.27314170816725, 63.27314170816725, 63.27314170816725]",63.27314170816725,0.0,63.27314170816725,63.27314170816725,32.34580038918079,0.0,32.34580038918079,32.34580038918079,0.7454075052195953,0.0,0.7454075052195953,0.7454075052195953,0.7454074996834,0.0,0.7454074996834,0.7454074996834,0.12574846794531266,0.0,0.12574846794531266,0.12574846794531266,3.0011294668333397,0.0,3.0011294668333397,3.0011294668333397,0.48645777012118036,0.0,0.48645777012118036,0.48645777012118036,16.411573679910767,0.0,16.411573679910767,16.411573679910767,0.9905480580026051,0.03268031628189966,0.949970085825458,1.0311260301797522
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,4,1,0.5,32,5,48,36,12,8,1179648,30.927341318986464,"[107.94702796574303, 103.00377365647438, 106.68940699693049, 100.6176938096727, 111.15632012308374]",105.88284451038086,4.145232270417832,100.73585883601059,111.02983018475113,74.9555031913944,4.145232270417832,69.80851751702413,80.10248886576467,1.0914747898156443,0.006742442207036915,1.083102942067197,1.0998466375640916,1.0914747897742523,0.006742443379939098,1.0831029405694546,1.09984663897905,0.3888867783502469,0.004427088638753516,0.38338982177064973,0.394383734929844,2.987163104861975,0.010260069275525406,2.9744235462234783,2.9999026635004715,0.4818097185343504,0.0029763198004274126,0.47811412939101866,0.48550530767768213,16.33326117495696,0.05864272220858549,16.260446618033896,16.406075731880023,1.8974177080061054,0.922171968627847,0.7523899744082168,3.042445441603994
gpt2,Salesforce/wikitext:wikitext-2-raw-v1:test,512,0,4,1,1.0,64,5,52,40,12,12,2359296,30.927341318986464,"[74.481209716307, 72.75585435153955, 75.35917064755904, 74.33588057277046, 79.75075829332496]",75.3365747163002,2.6400133939519597,72.05856513025432,78.61458430234609,44.40923339731374,2.6400133939519597,41.131223811267866,47.68724298335962,0.7707613175941839,0.007986119560988818,0.7608452404499532,0.7806773947384146,0.7707613176148799,0.007986119208191653,0.7608452409087048,0.780677394321055,0.19912605457712845,0.005023244341341842,0.1928888729243035,0.2053632362299534,2.990090539968676,0.006093916445305242,2.9825239433104787,2.997657136626873,0.4836757040116936,0.0016074680842786291,0.48167976876318325,0.4856716392602039,16.351596018340853,0.028734196290410168,16.315917801289732,16.387274235391974,1.026016199795413,0.017431413868385846,1.0043722407572484,1.0476601588335774
